region_id,region_type_id,region_name,region_type,period_begin,period_end,duration,total_homes_sold,total_homes_sold_yoy,average_homes_sold,average_homes_sold_yoy,total_homes_sold_with_price_drops,total_homes_sold_with_price_drops_yoy,average_homes_sold_with_price_drops,average_homes_sold_with_price_drops_yoy,percent_homes_sold_with_price_drops,percent_homes_sold_with_price_drops_yoy,median_sale_price,median_sale_price_yoy,median_sale_ppsf,median_sale_ppsf_yoy,median_days_to_close,median_days_to_close_yoy,price_drops,price_drops_yoy,percent_active_listings_with_price_drops,percent_active_listings_with_price_drops_yoy,pending_sales,pending_sales_yoy,median_pending_sqft,median_pending_sqft_yoy,off_market_in_two_weeks,off_market_in_two_weeks_yoy,off_market_in_one_week,off_market_in_one_week_yoy,percent_off_market_in_two_weeks,percent_off_market_in_two_weeks_yoy,percent_off_market_in_one_week,percent_off_market_in_one_week_yoy,total_new_listings,total_new_listings_yoy,average_new_listings,average_new_listings_yoy,median_new_listing_price,median_new_listing_price_yoy,median_new_listing_ppsf,median_new_listing_ppsf_yoy,inventory,inventory_yoy,total_active_listings,total_active_listings_yoy,active_listings,active_listings_yoy,age_of_inventory,age_of_inventory_yoy,homes_delisted,homes_delisted_yoy,percent_active_listings_delisted,percent_active_listings_delisted_yoy,median_active_list_price,median_active_list_price_yoy,median_active_list_ppsf,median_active_list_ppsf_yoy,average_of_median_list_price_amount,average_of_median_list_price_amount_yoy,average_of_median_offer_price_amount,average_of_median_offer_price_amount_yoy,avg_offer_to_list,avg_offer_to_list_yoy,average_sale_to_list_ratio,average_sale_to_list_ratio_yoy,median_days_on_market,median_days_on_market_yoy,pending_sales_to_sales_ratio,pending_sales_to_sales_ratio_yoy,months_of_supply,months_of_supply_yoy,average_pending_sales_listing_updates,average_pending_sales_listing_updates_yoy,percent_total_price_drops_of_inventory,percent_total_price_drops_of_inventory_yoy,last_updated
2436,5,"Anderson County, SC",county,7/20/2020,8/16/2020,4 weeks,273,0.096385542,68,0.096774194,76,0.151515152,19,0.1875,0.274930389,0.012066044,198031.2,0.051366561,109.9468517,0.03510387,19.5,0,16,-0.529411765,0.021429468,-0.013773325,51,0.159090909,1807.2,0.085209872,15,0.071428571,11,0.1,0.303457281,-0.014174062,0.230599428,0.001709923,280,-0.024390244,70,-0.014084507,215272.7,0.186238876,118.867251,0.114644266,673,-0.26927253,2985,-0.244112434,746,-0.244174265,42.3,-15.8,6,-0.25,0.008696797,0.000112272,219933.7,0.070758033,115.7748471,0.101065143,,,,,,,0.985408025,0.00384591,56.5,7.5,0.768081041,0.066618903,11.28817529,-4.639141628,92,0.194805195,0.095096582,-0.055826327,3/10/2021 14:56
2436,5,"Anderson County, SC",county,7/27/2020,8/2/2020,1 weeks,92,0.373134328,92,0.373134328,28,0.4,28,0.4,0.304347826,0.005840363,192250,0.053424658,113.014145,0.083105916,19.5,-0.5,14,-0.588235294,0.018372703,-0.015695433,55,0.018518519,1854,0.151552795,16,0.066666667,11,0.222222222,0.290909091,0.013131313,0.2,0.033333333,71,-0.065789474,71,-0.065789474,218930,0.269527399,117.1605789,0.114211672,676,-0.257958288,762,-0.236472946,762,-0.236472946,41,-18,9,-0.357142857,0.011811024,-0.002217032,219945,0.073426061,115.7880133,0.10261692,,,,,,,0.987364493,-0.000791756,61,3.5,0.597826087,-0.208144062,8.282608696,-6.612913692,100,0.25,0.020710059,-0.016611565,3/10/2021 14:56
2436,5,"Anderson County, SC",county,7/27/2020,8/23/2020,4 weeks,284,0.092307692,71,0.092307692,78,0.130434783,19,0.117647059,0.272058096,0.007527972,196725,0.065828632,112.0141763,0.073404231,18.2,-0.5,15,-0.594594595,0.020874516,-0.016972716,53,0.104166667,1914.5,0.179896462,16,0.142857143,12,0.2,0.310612916,-6.11E-05,0.230152201,0.000798874,282,-0.027586207,70,-0.027777778,210335.2,0.131062445,118.1305786,0.101786159,667,-0.275,2972,-0.250063084,743,-0.249494949,43.6,-15.2,6,-0.25,0.008720315,0.000150162,219933.7,0.069368999,116.1216608,0.102482299,,,,,,,0.987892908,0.008216218,54.7,5.6,0.772776136,0.035799606,10.78795434,-4.473317797,90,0.232876712,0.092953523,-0.070089955,3/10/2021 14:56
2436,5,"Anderson County, SC",county,8/3/2020,8/9/2020,1 weeks,58,-0.049180328,58,-0.049180328,15,0.153846154,15,0.153846154,0.25862069,0.045505936,213750,0.149811727,110.315,0.100529691,21.5,-4.5,20,-0.444444444,0.027100271,-0.009559607,51,0.243902439,1869,0.205029014,18,0.2,12,-0.076923077,0.352941176,-0.012912482,0.235294118,-0.081779053,64,-0.146666667,64,-0.146666667,204900,0.205294118,121.7666676,0.159593342,666,-0.28,738,-0.248472505,738,-0.248472505,43.5,-11.5,8,0.142857143,0.010840108,0.003711799,219990,0.078646727,115.9446525,0.104129198,,,,,,,0.995358543,0.011679818,47,-2,0.879310345,0.207179197,12.72413793,-3.374222725,99,0.375,0.03003003,-0.008888889,3/10/2021 14:56
2436,5,"Anderson County, SC",county,8/3/2020,8/30/2020,4 weeks,256,-0.051851852,64,-0.044776119,62,-0.138888889,15,-0.166666667,0.242846139,-0.021732443,201271.6,0.054746058,111.1865384,0.057511784,17.1,-1.4,15,-0.634146341,0.020998321,-0.021061001,52,0.155555556,1921.1,0.171045413,17,0.307692308,12,0.333333333,0.329231798,0.022526036,0.237844508,0.020395944,286,0.04379562,71,0.044117647,211602.7,0.066142839,119.2300172,0.111048388,666,-0.277657267,2952,-0.252090195,738,-0.251521298,44.8,-15.5,5,-0.285714286,0.006778341,-0.000321458,220683.7,0.066404661,116.7175039,0.107297465,,,,,,,0.989283911,0.013700311,51.5,5,0.826444614,0.154596985,11.61573967,-3.109963563,89,0.289855072,0.093093093,-0.086950291,3/10/2021 14:56
2436,5,"Anderson County, SC",county,8/10/2020,8/16/2020,1 weeks,61,-0.061538462,61,-0.061538462,17,-0.15,17,-0.15,0.278688525,-0.029003783,189900,0.027047199,111.2708453,0.03762764,9,-6,9,-0.742857143,0.012244898,-0.023144384,55,0.145833333,1806,0.14339981,16,-0.058823529,14,0.166666667,0.290909091,-0.063257576,0.254545455,0.004545455,69,0.078125,69,0.078125,217511,0.150851852,118.9031243,0.061222773,659,-0.285249458,735,-0.256825076,735,-0.256825076,45,-14.5,5,-0.444444444,0.006802721,-0.00229738,219900,0.073206442,116.1706442,0.100537169,,,,,,,0.980034581,0.008061239,55,15,0.901639344,0.163177806,12.04918033,-3.166204288,82,0.064935065,0.013657056,-0.024303898,3/10/2021 14:56
2436,5,"Anderson County, SC",county,8/10/2020,9/6/2020,4 weeks,267,0.117154812,66,0.118644068,60,-0.142857143,15,-0.117647059,0.225292416,-0.077674145,197459.1,0.035784726,112.0372533,0.063570195,11.7,-6.5,15,-0.666666667,0.020989153,-0.024845158,54,0.35,1915.1,0.136422977,18,0.636363636,14,1,0.333101767,0.046430848,0.257968347,0.060264266,290,0.164658635,72,0.161290323,214865.2,0.065931787,116.311695,0.074962725,665,-0.277173913,2953,-0.248791656,738,-0.248472505,45.5,-17.1,4,-0.5,0.006436379,-0.002504531,221411.2,0.062284429,117.1241057,0.10854267,675000,,650000,,0.962962963,,0.98709959,0.012893942,53.2,6.9,0.813138767,0.134323925,11.11224142,-7.638871649,87,0.279411765,0.093233083,-0.102419091,3/10/2021 14:56
2436,5,"Anderson County, SC",county,8/17/2020,8/23/2020,1 weeks,73,0.089552239,73,0.089552239,18,0.125,18,0.125,0.246575342,0.007769372,191000,0.032432432,113.4567148,0.074400708,23,9,19,-0.577777778,0.02578019,-0.01949144,52,0.06122449,2129,0.216571429,16,0.333333333,12,0.333333333,0.307692308,0.062794349,0.230769231,0.047095761,78,0.04,78,0.04,200000,-0.058380414,114.6919437,0.075236972,669,-0.275974026,737,-0.258551308,737,-0.258551308,45,-17,4,0,0.005427408,0.001403264,219900,0.052568598,116.5833333,0.102654874,,,,,,,0.988814016,0.013915573,56,6,0.712328767,-0.019014516,10.09589041,-4.739930485,81,0.246153846,0.028400598,-0.020300701,3/10/2021 14:56
2436,5,"Anderson County, SC",county,8/17/2020,9/13/2020,4 weeks,243,0.08,60,0.071428571,49,-0.234375,12,-0.25,0.196160825,-0.098510109,203709.1,0.097215878,111.3483974,0.0915331,9.5,-9,17,-0.613636364,0.024239289,-0.021421171,51,0.416666667,1907.8,0.15989786,16,0.777777778,12,1.4,0.315930049,0.063113298,0.227665317,0.061211236,276,0.090909091,69,0.095238095,212262.5,0.041523553,117.1836369,0.091465191,664,-0.279044517,2931,-0.252677206,732,-0.253061224,47,-17.3,4,-0.555555556,0.006138223,-0.003333784,222161.2,0.06164849,117.6133196,0.111421667,675000,,650000,,0.962962963,,0.986390939,0.013828814,52.5,2.7,0.891782985,0.240720783,12.9175139,-6.833674579,86,0.34375,0.106927711,-0.087426252,3/10/2021 14:56
2436,5,"Anderson County, SC",county,8/24/2020,8/30/2020,1 weeks,64,-0.168831169,64,-0.168831169,12,-0.47826087,12,-0.47826087,0.1875,-0.111201299,210436.5,0.014151807,109.7035935,0.020639609,15,-4,14,-0.72,0.018867925,-0.032048572,52,0.238095238,1880.5,0.118346714,19,0.727272727,12,1.4,0.365384615,0.103479853,0.230769231,0.111721612,75,0.25,75,0.25,224000,0.006741573,121.5583333,0.151840052,673,-0.268478261,742,-0.244399185,742,-0.244399185,46,-19,3,-0.625,0.004043127,-0.004103513,222945,0.061642857,118.1713857,0.121890931,,,,,,,0.992928502,0.021144615,48,1,0.8125,0.267045455,11.59375,-1.159496753,96,0.523809524,0.020802377,-0.033545449,3/10/2021 14:56
2436,5,"Anderson County, SC",county,8/24/2020,9/20/2020,4 weeks,257,0.184331797,64,0.185185185,47,-0.229508197,11,-0.266666667,0.180494001,-0.109560187,205934.1,0.10636957,111.6101729,0.10028557,11.5,-10.7,16,-0.652173913,0.023090852,-0.024261905,52,0.733333333,1825.6,0.128794905,16,1.285714286,12,2,0.313568376,0.075679818,0.222604588,0.065031837,252,0.020242915,63,0.032786885,219137.5,0.119905455,120.9667034,0.137341345,654,-0.28990228,2902,-0.257420676,725,-0.257932446,48.5,-16.6,6,-0.454545455,0.008312445,-0.003724955,223423.7,0.068565553,118.2578106,0.11601674,675000,,650000,,0.962962963,,0.986983462,0.014947819,49.5,-1,0.877493897,0.294860736,12.42802406,-7.766751572,87,0.298507463,0.102446483,-0.098422138,3/10/2021 14:56
2436,5,"Anderson County, SC",county,8/31/2020,9/6/2020,1 weeks,69,1.3,69,1.3,13,0.181818182,13,0.181818182,0.188405797,-0.17826087,198500,0.0721037,113.7178598,0.125452113,0,-25,20,-0.6,0.027063599,-0.024696235,57,1.714285714,1845,0.066473988,21,2.5,18,2.6,0.368421053,0.082706767,0.315789474,0.077694236,68,0.36,68,0.36,217950,0.194901316,110.0933786,0.014138783,660,-0.280261723,739,-0.234989648,739,-0.234989648,46,-18,7,-0.5,0.00947226,-0.005020494,222900,0.061934254,117.5710594,0.109123377,675000,,650000,,0.962962963,,0.986621261,0.008454343,54,5.5,0.826086957,0.126086957,10.71014493,-21.48985507,91,0.31884058,0.03030303,-0.024222597,3/10/2021 14:56
2436,5,"Anderson County, SC",county,8/31/2020,9/27/2020,4 weeks,262,0.408602151,65,0.413043478,50,-0.090909091,12,-0.076923077,0.187966827,-0.11980334,200800,0.127234962,112.6676079,0.13461133,9,-11.6,16,-0.609756098,0.022875256,-0.019648478,50,0.666666667,1810.7,0.147465146,15,1.142857143,11,1.75,0.305555556,0.069189699,0.230388471,0.067693904,272,0.101214575,68,0.114754098,211887.5,0.123848041,121.4515205,0.131251141,650,-0.291938998,2882,-0.262349629,720,-0.262295082,49,-16.5,6,-0.5,0.009379225,-0.003424776,223423.7,0.068693333,118.8873779,0.117247169,675000,,650000,,0.962962963,,0.982985918,0.013780508,49,-1.7,0.82654281,0.146577633,12.14552859,-10.19245709,81,0.157142857,0.101538462,-0.079289425,3/10/2021 14:56
2436,5,"Anderson County, SC",county,9/7/2020,9/13/2020,1 weeks,37,-0.274509804,37,-0.274509804,6,-0.571428571,6,-0.571428571,0.162162162,-0.112347642,214900,0.302503182,108.5154215,0.155439915,0,-16,18,-0.470588235,0.025245442,-0.009448436,45,0.40625,1777,0.253173484,10,0.428571429,6,0.5,0.222222222,0.003472222,0.133333333,0.008333333,55,-0.191176471,55,-0.191176471,207100,0.046488125,122.3908918,0.126000709,656,-0.291576674,713,-0.27244898,713,-0.27244898,51,-15.5,4,-0.636363636,0.005610098,-0.005614392,222900,0.070476648,118.1275,0.112059799,,,,,,,0.977199976,0.011800726,52,-2,1.216216216,0.588765236,19.27027027,0.054583996,78,0.258064516,0.027439024,-0.009278038,3/10/2021 14:56
2436,5,"Anderson County, SC",county,9/7/2020,10/4/2020,4 weeks,266,0.278846154,66,0.269230769,50,-0.180327869,12,-0.2,0.185385926,-0.112448344,209925,0.176726131,112.6297942,0.142043319,15.5,-4,15,-0.615384615,0.021339481,-0.019372659,47,0.342857143,1824,0.136448598,13,0.857142857,10,1.5,0.292995747,0.083186667,0.213941103,0.078719063,262,0.019455253,65,0.015625,202537.5,0.056602543,123.5341828,0.147940257,648,-0.291803279,2860,-0.267980548,715,-0.267418033,49.5,-17.5,5,-0.583333333,0.00770851,-0.004577893,222673.7,0.06504221,119.6738452,0.120450093,,,,,,,0.980815272,0.010651431,46.1,-5.7,0.770706002,0.078240825,11.92347181,-7.008744643,81,0.208955224,0.094135802,-0.079634689,3/10/2021 14:56
2436,5,"Anderson County, SC",county,9/14/2020,9/20/2020,1 weeks,87,0.474576271,87,0.474576271,16,0.230769231,16,0.230769231,0.183908046,-0.036430937,199900,0.069555912,114.5038168,0.108396947,31,2,15,-0.705882353,0.021186441,-0.030854376,57,1.111111111,1800,0.097560976,17,2.4,12,2,0.298245614,0.113060429,0.210526316,0.062378168,54,-0.217391304,54,-0.217391304,227500,0.26459144,129.8242097,0.264739075,627,-0.320693391,708,-0.27755102,708,-0.27755102,51,-14,10,-0.285714286,0.014124294,-0.000161421,224950,0.080321767,119.1612971,0.12102443,,,,,,,0.99118411,0.018391593,44,-8.5,0.655172414,0.197545295,8.137931034,-8.472238457,85,0.118421053,0.023923445,-0.03133116,3/10/2021 14:56
2436,5,"Anderson County, SC",county,9/14/2020,10/11/2020,4 weeks,285,0.338028169,71,0.339622642,50,-0.253731343,12,-0.25,0.1716311,-0.146861434,209887.5,0.114962746,112.6728162,0.094244974,18.2,-3.5,15,-0.642857143,0.02124359,-0.022687531,46,0.277777778,1838.1,0.083657588,15,1.5,12,2,0.322667464,0.138974456,0.260153224,0.14189547,282,0.119047619,70,0.111111111,205512.5,0.07619297,121.9977098,0.12731541,650,-0.287280702,2871,-0.262711864,717,-0.263103803,48.3,-19.5,6,-0.5,0.008723113,-0.003601015,221332.2,0.056383989,120.1225431,0.120021509,,,,,,,0.983809766,0.010800731,42.8,-10.7,0.663080519,-0.028771912,10.3380471,-8.10721207,78,0.181818182,0.093846154,-0.093653846,3/10/2021 14:56
2436,5,"Anderson County, SC",county,9/21/2020,9/27/2020,1 weeks,69,0.5,69,0.5,15,-0.117647059,15,-0.117647059,0.217391304,-0.152173913,189900,0.082051282,113.9333333,0.151565466,5,-7.5,13,-0.580645161,0.01800554,-0.013594868,42,-0.023255814,1821,0.19488189,14,0.272727273,11,0.833333333,0.333333333,0.07751938,0.261904762,0.122369878,95,0.583333333,95,0.583333333,195000,0.005413766,123.4976018,0.127433625,660,-0.273127753,722,-0.26401631,722,-0.26401631,48,-18.5,6,-0.454545455,0.008310249,-0.002902799,222945,0.062148642,120.6896552,0.126682086,,,,,,,0.976938325,0.016475369,46,-2,0.608695652,-0.326086957,10.46376812,-10.86231884,72,-0.027027027,0.01969697,-0.014443999,3/10/2021 14:56
2436,5,"Anderson County, SC",county,9/21/2020,10/18/2020,4 weeks,255,0.237864078,63,0.235294118,43,-0.376811594,10,-0.411764706,0.165127773,-0.1703954,213465.7,0.160013585,113.5239028,0.103870212,10.5,-9,16,-0.6,0.022453829,-0.019560999,43,0.131578947,1827.8,0.074228622,16,1.285714286,13,2.25,0.364772727,0.163090301,0.301966089,0.199316801,297,0.227272727,74,0.233333333,208797.5,0.072199756,120.0416574,0.090718384,660,-0.274725275,2893,-0.254957507,723,-0.254639175,47.8,-22,5,-0.444444444,0.007246834,-0.002537857,220000.7,0.047934266,120.5177806,0.119584275,,,,,,,0.980613611,0.006614927,42.6,-8.5,0.696655837,-0.049059046,11.50531872,-7.446051916,72,0.074626866,0.098484848,-0.080636031,3/10/2021 14:56
2436,5,"Anderson County, SC",county,9/28/2020,10/4/2020,1 weeks,73,0.403846154,73,0.403846154,13,-0.235294118,13,-0.235294118,0.178082192,-0.148840885,235000,0.262083781,113.5666053,0.155016638,26,5.5,15,-0.651162791,0.020920502,-0.023592955,44,0.128205128,1898,0.032644178,14,1,11,1.2,0.318181818,0.138694639,0.25,0.121794872,58,-0.033333333,58,-0.033333333,180550,-0.074102564,118.4240276,0.080785538,650,-0.281767956,717,-0.257763975,717,-0.257763975,48,-22,2,-0.833333333,0.0027894,-0.00963296,219900,0.047392236,120.7169285,0.121961627,,,,,,,0.977938679,-0.004061964,42.5,-10.5,0.602739726,-0.147260274,9.821917808,-8.755005269,90,0.551724138,0.023076923,-0.024436889,3/10/2021 14:56
2436,5,"Anderson County, SC",county,10/5/2020,10/11/2020,1 weeks,56,0,56,0,6,-0.7,6,-0.7,0.107142857,-0.25,214750,0.050713115,108.6875094,-0.023524942,11,-14,18,-0.608695652,0.024861878,-0.022707925,44,0.257142857,1833.5,0.028323051,15,2.75,14,6,0.340909091,0.226623377,0.318181818,0.261038961,75,0.19047619,75,0.19047619,219000,0.123076923,116.245,0.046132301,664,-0.272727273,724,-0.251292658,724,-0.251292658,46.5,-23.5,7,-0.363636364,0.009668508,-0.00170688,217534,0.03587619,119.9222917,0.110494413,,,,,,,0.98917795,0.012397926,39,-21.5,0.785714286,0.160714286,12.92857143,-4.339285714,65,0.140350877,0.027108434,-0.023274918,3/10/2021 14:56
2436,5,"Anderson County, SC",county,10/5/2020,11/1/2020,4 weeks,250,0.152073733,62,0.148148148,44,-0.421052632,11,-0.421052632,0.174596327,-0.175291388,231990.7,0.253360166,114.65786,0.076636444,10.3,-10.9,16,-0.673469388,0.022172405,-0.028480323,45,0.451612903,1862.6,0.071876619,16,1,13,2.25,0.358278444,0.090942135,0.294984638,0.149895353,273,0.176724138,68,0.172413793,231762.2,0.208826183,117.1433944,0.076962578,666,-0.268131868,2927,-0.244255099,731,-0.244834711,46.8,-25.7,8,-0.272727273,0.010911642,-0.000965053,220014.5,0.054205596,120.1337304,0.113642283,,,,,,,0.983715175,0.008685381,41.5,-21.6,0.729592937,0.138086747,11.88110389,-6.158429825,68,0.0625,0.097597598,-0.117787018,3/10/2021 14:56
2436,5,"Anderson County, SC",county,10/12/2020,10/18/2020,1 weeks,57,0.096153846,57,0.096153846,9,-0.4,9,-0.4,0.157894737,-0.130566802,214213,0.260113533,117.9081633,0.146983949,0,-20,19,-0.558139535,0.026027397,-0.018348248,45,0.285714286,1759,0.059000602,21,1.333333333,17,4.666666667,0.466666667,0.20952381,0.377777778,0.292063492,69,0.169491525,69,0.169491525,240640,0.234051282,122,0.109090909,669,-0.268852459,730,-0.246646027,730,-0.246646027,49,-24,6,0.5,0.008219178,0.004091211,219624,0.046326822,120.7422471,0.119264557,,,,,,,0.978399492,0.001648376,43,0,0.789473684,0.116396761,12.80701754,-5.827597841,64,-0.209876543,0.028400598,-0.018593938,3/10/2021 14:56
2436,5,"Anderson County, SC",county,10/19/2020,10/25/2020,1 weeks,61,0.29787234,61,0.29787234,16,-0.111111111,16,-0.111111111,0.262295082,-0.120683641,224000,0.185185185,115.9320478,0.130337466,20,0,22,-0.421052632,0.029569892,-0.009444481,41,0.28125,2000,0.182382501,16,0.230769231,11,0.1,0.390243902,-0.016006098,0.268292683,-0.044207317,77,0.283333333,77,0.283333333,226469,0.224156757,114.1278129,0.105638793,678,-0.259825328,744,-0.23613963,744,-0.23613963,46,-27,11,-0.3125,0.014784946,-0.001642158,220000,0.06637196,119.9328829,0.113744018,,,,,,,0.987147657,0.018072696,38,-21.5,0.672131148,-0.008719916,12.19672131,-8.526682944,72,0.014084507,0.032448378,-0.009036339,3/10/2021 14:56
2436,5,"Anderson County, SC",county,10/26/2020,11/1/2020,1 weeks,76,0.225806452,76,0.225806452,13,-0.434782609,13,-0.434782609,0.171052632,-0.19991511,275000,0.553672316,116.1037196,0.062083798,10.5,-9.5,6,-0.913043478,0.008230453,-0.063420638,51,1.125,1858,0.023409529,12,0.714285714,11,2.666666667,0.235294118,-0.056372549,0.215686275,0.090686275,52,0.04,52,0.04,240940,0.255549766,116.2007647,0.04925635,656,-0.270300334,729,-0.242990654,729,-0.242990654,46,-28,8,-0.466666667,0.010973937,-0.004602387,222900,0.068552253,119.9375,0.111071336,,,,,,,0.980135604,0.002622528,46,-43.5,0.671052632,0.283955857,9.592105263,-5.940152801,73,0.489795918,0.009146341,-0.067605605,3/10/2021 14:56
2436,5,"Anderson County, SC",county,11/2/2020,11/8/2020,1 weeks,62,0.347826087,62,0.347826087,13,0,13,0,0.209677419,-0.072931276,232400,0.026048565,126.036043,0.172831021,3,-3.5,17,-0.564102564,0.023545706,-0.01798784,56,1.24,1797,0.061429415,17,4.666666667,15,6.5,0.303571429,0.183571429,0.267857143,0.187857143,66,0.571428571,66,0.571428571,209700,0.139673913,127.6474338,0.176643859,646,-0.267573696,722,-0.231096912,722,-0.231096912,47,-28.5,8,-0.2,0.011080332,0.000430705,220000,0.068999028,120.9831255,0.121497468,,,,,,,0.985854666,0.0189592,49.5,-18.5,0.903225806,0.359747546,11.64516129,-8.767882188,76,0.070422535,0.026315789,-0.017901898,3/10/2021 14:56
2436,5,"Anderson County, SC",county,11/2/2020,11/29/2020,4 weeks,209,0.117647059,52,0.130434783,35,-0.426229508,8,-0.466666667,0.168839606,-0.157885493,211583.7,0.06826734,116.4761223,0.143746925,7.8,0.5,14,-0.611111111,0.020486239,-0.018711138,41,0.518518519,1920.6,0.0642212,11,1.2,9,2,0.275576093,0.093055085,0.223607472,0.087220917,216,0.161290323,54,0.173913043,210847.5,0.144053105,122.1015228,0.177090038,643,-0.253193961,2813,-0.237462727,703,-0.237527115,51,-23.3,5,-0.545454545,0.007357808,-0.005153514,219893.7,0.073247979,120.7360539,0.12304938,,,,,,,0.987424447,0.018094771,45,-18.2,0.783086918,0.194568917,13.91420251,-5.995636335,68,0.079365079,0.090202177,-0.07936809,3/10/2021 14:56
2436,5,"Anderson County, SC",county,11/9/2020,11/15/2020,1 weeks,45,0,45,0,8,-0.5,8,-0.5,0.177777778,-0.177777778,199990,0.031673975,114.9914821,0.224409303,6,3,21,-0.596153846,0.029957204,-0.025420858,38,0.085714286,2084.5,0.200748848,11,0.222222222,9,0.5,0.289473684,0.032330827,0.236842105,0.065413534,56,-0.096774194,56,-0.096774194,211240,0.115046583,116.6286574,0.10544902,649,-0.2625,701,-0.253461129,701,-0.253461129,52,-22.5,1,-0.9,0.001426534,-0.009223094,219825,0.072317073,119.9333333,0.116600457,,,,,,,0.980548463,0.010553783,50,-8,0.844444444,0.066666667,15.57777778,-5.288888889,74,0.345454545,0.032357473,-0.026733436,3/10/2021 14:56
2436,5,"Anderson County, SC",county,11/9/2020,12/6/2020,4 weeks,213,0.049261084,53,0.06,28,-0.636363636,7,-0.631578947,0.139147524,-0.233860885,215846.2,0.186791713,114.8449839,0.146912138,10.6,3.8,17,-0.484848485,0.025727409,-0.011059246,40,0.333333333,1955.6,0.077465565,9,0.8,7,1.333333333,0.243800883,0.070446541,0.18115299,0.050877547,192,-0.035175879,48,-0.020408163,210922.5,0.121786775,119.3885642,0.135971723,631,-0.252369668,2765,-0.237872106,691,-0.23814774,54,-21,5,-0.5,0.007926003,-0.00363134,219868.7,0.08077471,120.7975334,0.123956395,,,,,,,0.989315625,0.021183052,44,-21.1,0.750462284,0.152652558,13.55594249,-4.790958066,67,0.116666667,0.11251981,-0.047432797,3/10/2021 14:56
2436,5,"Anderson County, SC",county,11/16/2020,11/22/2020,1 weeks,62,0.127272727,62,0.127272727,7,-0.611111111,7,-0.611111111,0.112903226,-0.214369501,216945,0.129921875,122.2925457,0.193195015,22.5,22.5,15,-0.625,0.021067416,-0.021667627,44,0.294117647,2048,0.014866204,11,0.833333333,9,1.25,0.25,0.073529412,0.204545455,0.086898396,63,0.086206897,63,0.086206897,232550,0.180456853,120.84,0.192044389,647,-0.245920746,712,-0.239316239,712,-0.239316239,51,-22,11,-0.153846154,0.015449438,0.001560549,220000,0.073170732,120.8858197,0.120595457,,,,,,,0.996344905,0.017052491,35,-26,0.709677419,0.091495601,11.48387097,-5.53431085,73,-0.039473684,0.023183926,-0.023436121,3/10/2021 14:56
2436,5,"Anderson County, SC",county,11/23/2020,11/29/2020,1 weeks,40,-0.024390244,40,-0.024390244,7,-0.5,7,-0.5,0.175,-0.166463415,197000,0.095052807,102.5844184,-0.008641642,0,-20,5,-0.666666667,0.007374631,-0.009768226,27,0.588235294,1753,-0.010722348,7,1.333333333,5,0.666666667,0.259259259,0.082788671,0.185185185,0.008714597,31,0.291666667,31,0.291666667,189900,0.138830585,123.29,0.238263223,632,-0.234866828,678,-0.225142857,678,-0.225142857,54,-20.5,1,-0.923076923,0.001474926,-0.013382217,219750,0.078554075,121.1419372,0.133574688,,,,,,,0.986949755,0.02581361,45.5,-20.5,0.675,0.260365854,16.95,-4.391463415,50,-0.038461538,0.007911392,-0.010248414,3/10/2021 14:56
2436,5,"Anderson County, SC",county,11/23/2020,12/20/2020,4 weeks,223,-0.038793103,55,-0.051724138,32,-0.6,8,-0.6,0.148687928,-0.198540946,222975,0.286372956,113.1339072,0.106213874,9.2,-10.4,13,-0.551724138,0.020354549,-0.014141227,39,0.5,1844.7,0.064946311,8,1.666666667,6,2,0.228584868,0.082500348,0.173413052,0.062999684,177,0.053571429,44,0.047619048,206925,0.1253569,121.0666126,0.160954732,599,-0.262315271,2640,-0.237214678,660,-0.23699422,56.5,-21.8,5,-0.5,0.008351108,-0.003506438,218387.5,0.078810001,121.5637666,0.131432416,,,,,,,0.987917571,0.016774885,45.8,-14.4,0.701644004,0.252824177,12.56579056,-2.961347149,64,0.28,0.09015025,-0.056401474,3/10/2021 14:56
2436,5,"Anderson County, SC",county,11/30/2020,12/6/2020,1 weeks,66,0.064516129,66,0.064516129,6,-0.793103448,6,-0.793103448,0.090909091,-0.376832845,249450,0.542242419,119.5114892,0.187395658,14,9.5,30,0.071428571,0.044510386,0.012619725,51,0.416666667,1937,0.117070358,9,2,5,1.5,0.176470588,0.093137255,0.098039216,0.04248366,42,-0.236363636,42,-0.236363636,210000,0.055806938,116.7955995,0.024969034,599,-0.265030675,674,-0.232346241,674,-0.232346241,59,-19,9,0.5,0.013353116,0.006519403,219900,0.0995,121.2290431,0.12511449,,,,,,,0.993419378,0.031312323,45.5,-30,0.772727273,0.192082111,10.21212121,-3.94916911,73,0.216666667,0.050083472,0.015727644,3/10/2021 14:56
